"...1","regiao","ibge","municipio","pib_per_capita","uf","vab","Impostos","populacao","taxa_analfabetismo","percentage_votos_centrao","Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita","Comércio e reparação de veículos automotores e motocicletas","Construção","Demais serviços","Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação","Indústrias de transformação","Indústrias extrativas","Pecuária, inclusive apoio à pecuária","Produção florestal, pesca e aquicultura","num_bolsa","percent_bolsa","Emendas","percent_transfer","percent_empregado_mun"
4640,"Sul",4301800,"BARRACÃO",60546.74,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",14501.012,5236.99961385204,0.063,0.118491244281793,0,1,0,0,0,0,0,0,0,0,333,0.0635860272204725,1235400,0.916488034293755,0.293393057110862
4641,"Sul",4301859,"BARRA DO GUARITA",17394.57,"RS","Administração, defesa, educação e saúde públicas e seguridade social",1945.502,3266.00065422715,0.0617,0.0242361103633916,1,0,0,0,0,0,0,0,0,0,111,0.0339865210548362,1065200,0.886547760851589,0.612244897959184
4642,"Sul",4301875,"BARRA DO QUARAÍ",91123.36,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",14021.783,4237.99999253759,0.0425,0.281389310344828,0,1,0,0,0,0,0,0,0,0,303,0.0714959887997953,150000,0.943830464902536,0.394588500563698
4643,"Sul",4301909,"BARRA DO RIBEIRO",37126.68,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",34026.172,13617.9990238826,0.0505,0.262814991618551,0,1,0,0,0,0,0,0,0,0,624,0.0458217098492708,1109938,0.845512636582623,0.139622641509434
4644,"Sul",4301925,"BARRA DO RIO AZUL",49813.05,"RS","Pecuária, inclusive apoio à pecuária",2165.435,1620.99997892119,0.0437,0.33957043956044,0,0,0,0,0,0,0,0,1,0,12,0.00740283785073599,1093865,0.822178390634516,0.387323943661972
4645,"Sul",4301958,"BARRA FUNDA",64388.93,"RS","Demais serviços",20369.178,2563.00008402065,0.0336,0.268634641833811,0,0,0,0,1,0,0,0,0,0,12,0.00468201311221779,729750,0.838512282401167,0.208008898776418
4646,"Sul",4302006,"BARROS CASSAL",21895.98,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",11225.792,11166.9977776743,0.1157,0.0410040526762957,0,1,0,0,0,0,0,0,0,0,468,0.0419092050806757,1254500,0.892580713759281,0.373679935012185
4647,"Sul",4302055,"BENJAMIN CONSTANT DO SUL",25630.36,"RS","Administração, defesa, educação e saúde públicas e seguridade social",1470.963,1924.00024814322,0.1186,0.315607667638484,1,0,0,0,0,0,0,0,0,0,334,0.173596651207468,451200,0.934694952063933,0.518518518518518
4648,"Sul",4302105,"BENTO GONÇALVES",60918.83,"RS","Demais serviços",1205110.625,123090.008015584,0.0161,0.153500725126476,0,0,0,0,1,0,0,0,0,0,1413,0.0114794045656501,7287235.72,0.668268615542223,0.047298189985467
4649,"Sul",4302154,"BOA VISTA DAS MISSÕES",114288.93,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",11202.74,2086.99991328994,0.0459999999999999,0.219047871033777,0,1,0,0,0,0,0,0,0,0,90,0.0431241033729246,350200,0.865614262276273,0.33596837944664
4650,"Sul",4302204,"BOA VISTA DO BURICÁ",48701.61,"RS","Demais serviços",33411.677,6711.99999342938,0.0181999999999999,0.0451186956521739,0,0,0,0,1,0,0,0,0,0,71,0.0105780691402718,897148,0.807546711645267,0.0978466188137514
4652,"Sul",4302238,"BOA VISTA DO INCRA",146184.34,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",13427.311,2627.99996908014,0.0298,0.0259064143426295,0,1,0,0,0,0,0,0,0,0,115,0.0437595134524499,1e+05,0.913633925416216,0.479087452471483
4653,"Sul",4302253,"BOA VISTA DO SUL",43320.08,"RS","Pecuária, inclusive apoio à pecuária",16999.427,2772.99995752547,0.0438,0.278315332359386,0,0,0,0,0,0,0,0,1,0,7,0.00252434190667877,313084,0.828289398189589,0.101345291479821
4654,"Sul",4302303,"BOM JESUS",54447.36,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",26512.876,11269.9990045431,0.0636,0.552914097253489,0,1,0,0,0,0,0,0,0,0,952,0.0844720571506914,18411884.64,0.898325198153358,0.205148205928237
4655,"Sul",4302352,"BOM PRINCÍPIO",62757.39,"RS","Indústrias de transformação",183378.711,14445.9998575467,0.0128,0.0925379329608939,0,0,0,0,0,0,1,0,0,0,84,0.00581475846797257,1291351,0.812969031607199,0.0774067974247642
4656,"Sul",4302378,"BOM PROGRESSO",46436.67,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",3716.124,1857.99983073722,0.0831,0.124847451235371,0,1,0,0,0,0,0,0,0,0,213,0.114639407644879,306223.73,0.945477881081042,0.58695652173913
4657,"Sul",4302402,"BOM RETIRO DO SUL",32378.99,"RS","Indústrias de transformação",46503.007,12447.9995824453,0.0295999999999999,0.226421330540594,0,0,0,0,0,0,1,0,0,0,301,0.024180592070752,1068499.99,0.898564011484913,0.11897337491005
4658,"Sul",4302451,"BOQUEIRÃO DO LEÃO",19554.48,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",5013.642,7690.99868674595,0.0772,0.431570071727436,0,1,0,0,0,0,0,0,0,0,348,0.045247699833796,1395500,0.883231887274667,0.251077586206897
4659,"Sul",4302501,"BOSSOROCA",79966.92,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",23445.348,6135.00036014892,0.0725,0.118646564851704,0,1,0,0,0,0,0,0,0,0,259,0.042216786437762,749983,0.845418027981001,0.339566929133858
4660,"Sul",4302584,"BOZANO",108341.64,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",15836.189,2099.00002436736,0.0369,0.422536446795271,0,1,0,0,0,0,0,0,0,0,46,0.0219151974587825,473137.14,0.933634676080312,0.414383561643836
4661,"Sul",4302600,"BRAGA",40032.87,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",7219.69,3271.00030549896,0.0877,0.0983555882352941,0,1,0,0,0,0,0,0,0,0,284,0.0868235932361611,645000,0.949900087751968,0.517894736842105
4662,"Sul",4302659,"BROCHIER",22934.5,"RS","Administração, defesa, educação e saúde públicas e seguridade social",9467.594,5131.99978198783,0.0355,0.4609099563128,1,0,0,0,0,0,0,0,0,0,66,0.012860483788726,766556,0.800889781083837,0.152717860224331
4663,"Sul",4302709,"BUTIÁ",25919.33,"RS","Demais serviços",34196.005,20962.9966129526,0.0534,0.191245676680087,0,0,0,0,1,0,0,0,0,0,1535,0.0732242640850096,757370.93,0.858281428774005,0.155021834061135
4664,"Sul",4302808,"CAÇAPAVA DO SUL",33536.47,"RS","Demais serviços",81897.68,33475.9967879744,0.0574,0.184263578732106,0,0,0,0,1,0,0,0,0,0,1894,0.0565778522442798,2279253.27,0.791862975118005,0.144635136905542
4665,"Sul",4302907,"CACEQUI",50694.42,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",21265.586,12291.0011003183,0.0619,0.185655127341612,0,1,0,0,0,0,0,0,0,0,1317,0.107151564730223,1005889,0.741544004586833,0.329605650382578
4666,"Sul",4303004,"CACHOEIRA DO SUL",43440.91,"RS","Demais serviços",318601.351,81552.0039520351,0.0479000000000001,0.155644920634921,0,0,0,0,1,0,0,0,0,0,4419,0.054186283424734,7891885.17,0.744099528086709,0.120724346076459
4667,"Sul",4303103,"CACHOEIRINHA",48874.53,"RS","Demais serviços",1239039.754,132144.000586809,0.0181,0.198817802402101,0,0,0,0,1,0,0,0,0,0,3644,0.0275759775988178,5289384,0.627714540643854,0.0658136402595812
4668,"Sul",4303202,"CACIQUE DOBLE",33294.25,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",5607.097,5083.0003679314,0.0603,0.240244375,0,1,0,0,0,0,0,0,0,0,346,0.0680700324522718,247242,0.903212876710836,0.283132530120482
4669,"Sul",4303301,"CAIBATÉ",55167.67,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",16225.263,4802.00010259632,0.0409,0.0941452259992529,0,1,0,0,0,0,0,0,0,0,203,0.042274051574935,719375,0.835507600065671,0.202093397745572
4670,"Sul",4303400,"CAIÇARA",32805.41,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",4504.509,4659.00014662216,0.0434999999999999,0.284587491474043,0,1,0,0,0,0,0,0,0,0,223,0.0478643470663289,2393432,0.875351183935502,0.372403560830861
4671,"Sul",4303509,"CAMAQUÃ",40843.08,"RS","Demais serviços",266908.288,66686.0065156692,0.048,0.153919016616726,0,0,0,0,1,0,0,0,0,0,3789,0.0568185170768877,3104725,0.735263177948696,0.130848834994604
4672,"Sul",4303558,"CAMARGO",189265.97,"RS","Indústrias de transformação",64090.909,2750.00005547748,0.0373,0.0858644562551104,0,0,0,0,0,0,1,0,0,0,23,0.00836363619491146,815785.71,0.926221950299713,0.234491315136476
4673,"Sul",4303608,"CAMBARÁ DO SUL",38003.51,"RS","Demais serviços",18111.394,6382.9992808559,0.0365000000000001,0.147703452380952,0,0,0,0,1,0,0,0,0,0,236,0.0369732142549066,802707,0.756727202793456,0.168241115609537
4674,"Sul",4303673,"CAMPESTRE DA SERRA",60171.09,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",14412.413,3402.00009672419,0.0406999999999999,0.55398951142632,0,1,0,0,0,0,0,0,0,0,67,0.0196942969121355,150000,0.916922791696979,0.346278317152104
4675,"Sul",4303707,"CAMPINA DAS MISSÕES",44914.25,"RS","Pecuária, inclusive apoio à pecuária",11535.078,5324.99948234692,0.0212,0.110021990407674,0,0,0,0,0,0,0,0,1,0,73,0.013708921520463,1448356,0.847558978949469,0.191901408450704
4676,"Sul",4303806,"CAMPINAS DO SUL",73663.3,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",24342.556,5421.99999185483,0.0423,0.457102819614711,0,1,0,0,0,0,0,0,0,0,145,0.026742899339326,1233230.97,0.897868484056875,0.202743902439024
4677,"Sul",4303905,"CAMPO BOM",51443.5,"RS","Indústrias de transformação",689173.195,69981.0027700293,0.0181999999999999,0.100383207621292,0,0,0,0,0,0,1,0,0,0,565,0.00807361966299192,2455708.86,0.633617968168058,0.0702649379932356
4678,"Sul",4304002,"CAMPO NOVO",76231.72,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",45388.391,4273.00013695087,0.0818000000000001,0.281640740393627,0,1,0,0,0,0,0,0,0,0,497,0.116311721055701,1275881,0.908081444774496,0.146759847522236
4679,"Sul",4304101,"CAMPOS BORGES",45853.46,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",8322.691,3272.00001919157,0.0651,0.269366597600872,0,1,0,0,0,0,0,0,0,0,213,0.0650977991291781,738550,0.861715901667307,0.30609597924773
4680,"Sul",4304200,"CANDELÁRIA",34255.3,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",93729.567,31474.9982338499,0.0589,0.099825157116451,0,1,0,0,0,0,0,0,0,0,1203,0.0382208123114754,1904571.43,0.809142980688094,0.0988355974494039
4681,"Sul",4304309,"CÂNDIDO GODÓI",58702.31,"RS","Pecuária, inclusive apoio à pecuária",25306.755,6106.00005349023,0.0287,0.0555973925501433,0,0,0,0,0,0,0,0,1,0,109,0.0178512936529856,569242,0.810588668775878,0.168087697929354
4682,"Sul",4304358,"CANDIOTA",282683.22,"RS","Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação",61054.078,9707.00016789111,0.0448999999999999,0.214728420462194,0,0,0,0,0,1,0,0,0,0,605,0.0623261553040066,2411326.16,0.535257334130489,0.166897028334485
4683,"Sul",4304408,"CANELA",34711.89,"RS","Demais serviços",153530.375,45957.0053661728,0.0245999999999999,0.16523328488591,0,0,0,0,1,0,0,0,0,0,1445,0.031442431648595,3016777.15,0.566610928390785,0.0745528136832485
4684,"Sul",4304507,"CANGUÇU",29448.32,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",110545.651,56370.0060988199,0.0605,0.520026622800942,0,1,0,0,0,0,0,0,0,0,3290,0.0583643719007665,1610120.97,0.782735062185666,0.190279361459521
4685,"Sul",4304606,"CANOAS",62892.77,"RS","Indústrias de transformação",3091272.216,349727.993742365,0.0181,0.126815579899166,0,0,0,0,0,0,1,0,0,0,10627,0.0303864723160498,9730593.73,0.768063997473152,0.0403946935252823
4686,"Sul",4304614,"CANUDOS DO VALE",40157.66,"RS","Pecuária, inclusive apoio à pecuária",2063.665,1692.99991583175,0.0667,0.322414371584699,0,0,0,0,0,0,0,0,1,0,45,0.0265800367614857,3e+05,0.940076117941135,0.425925925925926
4687,"Sul",4304622,"CAPÃO BONITO DO SUL",210105.78,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",13573.371,1627.99996744497,0.0648,0.446088431372549,0,1,0,0,0,0,0,0,0,0,79,0.0485257994961664,147771.2,0.894126978504218,0.437125748502994
4688,"Sul",4304630,"CAPÃO DA CANOA",35739.83,"RS","Demais serviços",187991.523,55009.0040439476,0.0226000000000001,0.24316952503872,0,0,0,0,1,0,0,0,0,0,1914,0.0347943038283491,2884547.43,0.451448972461263,0.117180156657963
4689,"Sul",4304655,"CAPÃO DO CIPÓ",172220.01,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",28480.985,3744.9999160957,0.0298,0.109836589595376,0,1,0,0,0,0,0,0,0,0,249,0.0664886530250158,538750,0.90345882647496,0.495652173913044
4690,"Sul",4304663,"CAPÃO DO LEÃO",32600.83,"RS","Demais serviços",77128.109,25462.0026545336,0.0490000000000001,0.178722798709867,0,0,0,0,1,0,0,0,0,0,1897,0.0745031734439093,1347212.56,0.89496776741754,0.226187869498577
4691,"Sul",4304671,"CAPIVARI DO SUL",80707.69,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",37465.817,4793.00009701678,0.0426000000000001,0.414555454545455,0,1,0,0,0,0,0,0,0,0,175,0.0365115786475619,206000,0.852330832879892,0.193930421909697
4692,"Sul",4304689,"CAPELA DE SANTANA",24508.37,"RS","Administração, defesa, educação e saúde públicas e seguridade social",30251.694,12182.9998078208,0.0444,0.0749848743718593,1,0,0,0,0,0,0,0,0,0,569,0.0467044249343857,2036366,0.786487580584326,0.270664505672609
4693,"Sul",4304697,"CAPITÃO",34432.45,"RS","Pecuária, inclusive apoio à pecuária",3017.431,2770.00015973304,0.0389,0.163668243080626,0,0,0,0,0,0,0,0,1,0,18,0.00649819457112766,169330.15,0.9371109340922,0.325704225352113
4694,"Sul",4304705,"CARAZINHO",61635.35,"RS","Comércio e reparação de veículos automotores e motocicletas",678252.96,62412.9979630196,0.0288,0.0406638938137451,0,0,1,0,0,0,0,0,0,0,1697,0.0271898491561884,2859930.86,0.76200803532464,0.0761054641143388
4695,"Sul",4304713,"CARAÁ",19660.45,"RS","Administração, defesa, educação e saúde públicas e seguridade social",7141.811,8425.99859108006,0.0719,0.435658896068928,1,0,0,0,0,0,0,0,0,0,282,0.0334678432415751,1105050,0.821181917563674,0.210007581501137
4696,"Sul",4304804,"CARLOS BARBOSA",115232.73,"RS","Indústrias de transformação",786822.788,30629.9987165105,0.0189,0.141512552881109,0,0,0,0,0,0,1,0,0,0,95,0.00310153457331985,3245764.28,0.744513740444753,0.0411458644817894
4697,"Sul",4304853,"CARLOS GOMES",53087.07,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",1741.579,1327.00002090905,0.0277,0.488972472406181,0,1,0,0,0,0,0,0,0,0,29,0.021853805232146,1357773.06,0.948829312976486,0.534188034188034
4698,"Sul",4304903,"CASCA",79153.17,"RS","Demais serviços",92490.652,9069.99950854779,0.0223,0.256125531977601,0,0,0,0,1,0,0,0,0,0,104,0.0114663732784095,646835.14,0.818339231801021,0.0945945945945946
4699,"Sul",4304952,"CASEIROS",61708.82,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",19466.275,3228.00014649446,0.0575,0.192169383033419,0,1,0,0,0,0,0,0,0,0,123,0.0381040874900751,360000,0.85828586465074,0.285502958579882
4700,"Sul",4305009,"CATUÍPE",73932.28,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",35245.882,8630.99970675867,0.0420999999999999,0.335004138335287,0,1,0,0,0,0,0,0,0,0,354,0.0410149475179328,668211.05,0.882262727475208,0.316504854368932
4701,"Sul",4305108,"CAXIAS DO SUL",60506.95,"RS","Demais serviços",5271802.132,523716.039628506,0.0164,0.0815642209168091,0,0,0,0,1,0,0,0,0,0,8473,0.0161786146668532,10325323.41,0.539575150022485,0.0331880212282032
4702,"Sul",4305116,"CENTENÁRIO",42156.31,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",3594.821,2865.00002016306,0.0218000000000001,0.188534590163934,0,1,0,0,0,0,0,0,0,0,36,0.012565444937746,2750389,0.911261256292978,0.381074168797954
4703,"Sul",4305124,"CERRITO",26865.43,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",4748.057,6004.99962219105,0.0755,0.362561286833271,0,1,0,0,0,0,0,0,0,0,353,0.0587843500764786,686500,0.885863501549863,0.563793103448276
4704,"Sul",4305132,"CERRO BRANCO",19101.32,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",2955.887,4719.9992461254,0.095,0.13718886572952,0,1,0,0,0,0,0,0,0,0,197,0.0417372948018404,940000,0.842390762384546,0.450292397660819
4705,"Sul",4305157,"CERRO GRANDE",32687.84,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",1836.096,2281.00009055355,0.1129,0.14568526555387,0,1,0,0,0,0,0,0,0,0,163,0.0714598831780157,150200,0.827843594274146,0.540983606557377
4706,"Sul",4305173,"CERRO GRANDE DO SUL",16152.52,"RS","Administração, defesa, educação e saúde públicas e seguridade social",13542.808,12579.0015427933,0.0702,0.361015856011023,1,0,0,0,0,0,0,0,0,0,547,0.0434851683688189,1350000,0.874034414854057,0.2998585572843
4707,"Sul",4305207,"CERRO LARGO",55941.51,"RS","Demais serviços",172693.07,14242.9996079834,0.0295,0.0312959884836852,0,0,0,0,1,0,0,0,0,0,239,0.0167801731782705,1440860,0.745917578032801,0.101160862354892
4708,"Sul",4305306,"CHAPADA",80536.95,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",48832.269,9210.99946049608,0.0326000000000001,0.120208825124266,0,1,0,0,0,0,0,0,0,0,153,0.0166105752862306,806743,0.828692953840506,0.152823920265781
4709,"Sul",4305355,"CHARQUEADAS",41649.07,"RS","Indústrias de transformação",191262.544,41705.0000636269,0.0304000000000001,0.198310035050824,0,0,0,0,0,0,1,0,0,0,1321,0.0316748590812763,2441693.28,0.819874507784423,0.135196805476326
4710,"Sul",4305371,"CHARRUA",46267.26,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",5664.174,3228.00005878887,0.0627,0.156210941915228,0,1,0,0,0,0,0,0,0,0,267,0.0827137531404436,450000,0.946039264491843,0.471299093655589
4711,"Sul",4305405,"CHIAPETTA",105546.96,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",9536.174,3683.9998328706,0.0459999999999999,0.177121716621253,0,1,0,0,0,0,0,0,0,0,168,0.0456026079320132,1715856,0.90281827422057,0.334340382678751
4712,"Sul",4305439,"CHUÍ",54200.93,"RS","Comércio e reparação de veículos automotores e motocicletas",44333.143,6832.00013357704,0.0164,0.284100909090909,0,0,1,0,0,0,0,0,0,0,232,0.0339578447693225,355976,0.834840267181388,0.138956947847392
4713,"Sul",4305447,"CHUVISCA",23511.99,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",4320.483,5518.00051803356,0.0703,0.21478937267411,0,1,0,0,0,0,0,0,0,0,286,0.051830368457798,248101,0.934483878205275,0.51214953271028
4714,"Sul",4305454,"CIDREIRA",21427.39,"RS","Demais serviços",26052.586,16896.9973011179,0.0322,0.20282124497992,0,0,0,0,1,0,0,0,0,0,786,0.0465171406488891,1127549,0.696049624052716,0.36294964028777
4715,"Sul",4305504,"CIRÍACO",56330.74,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",17393.408,4692.99963039719,0.0392,0.43120698397738,0,1,0,0,0,0,0,0,0,0,124,0.0264223332123948,768750,0.898761278158895,0.201041666666667
4716,"Sul",4305587,"COLINAS",35364.42,"RS","Pecuária, inclusive apoio à pecuária",4254.382,2465.99966859346,0.017,0.354910095147479,0,0,0,0,0,0,0,0,1,0,19,0.00770478611249655,17951345.87,0.90902954522884,0.229865771812081
4717,"Sul",4305603,"COLORADO",109506.71,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",17377.654,3087.99994082554,0.0408,0.0887472013651877,0,1,0,0,0,0,0,0,0,0,68,0.0220207258105779,3534160.07,0.861206765491221,0.299860529986053
4718,"Sul",4305702,"CONDOR",92330.04,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",50428.674,6765.99972230056,0.0406,0.141739174891433,0,1,0,0,0,0,0,0,0,0,297,0.0438959521415727,1160019,0.865528965866799,0.113140134974196
4719,"Sul",4305801,"CONSTANTINA",43658.25,"RS","Demais serviços",43277.609,9902.99888337256,0.0439,0.139831795750514,0,0,0,0,1,0,0,0,0,0,340,0.034333034266102,1101347.24,0.819943356602283,0.134756737836892
4720,"Sul",4305835,"COQUEIRO BAIXO",35008.88,"RS","Pecuária, inclusive apoio à pecuária",1570.608,1490.00016567225,0.0487,0.494345736354274,0,0,0,0,0,0,0,0,1,0,13,0.00872483124465608,1584856,0.9427378608161,0.530805687203792
4721,"Sul",4305850,"COQUEIROS DO SUL",83874.61,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",9962.676,2266.99991809202,0.0372,0.0562377580071174,0,1,0,0,0,0,0,0,0,0,58,0.0255844737960179,206000,0.847613695167127,0.426940639269406
4722,"Sul",4305871,"CORONEL BARROS",89696.56,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",18783.569,2520.99988003999,0.0197,0.30001,0,1,0,0,0,0,0,0,0,0,53,0.0210234044117286,806000,0.816368808262089,0.26395173453997
4723,"Sul",4305900,"CORONEL BICACO",71419.97,"RS","Agricultura, inclusive apoio à agricultura e a pós colheita",28364.743,7213.00034150112,0.0853,0.367316606437041,0,1,0,0,0,0,0,0,0,0,854,0.118397332533922,615926.57,0.844491679170171,0.227385892116183
